"questionId","domain","objectiveId","conceptId","type","contentSignatureGroupSize","signatureObjectiveCount","reviewStatus","reviewRationale"
"aplus-core2-390","Security","2.7","aplus-core2-2.7-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-391","Security","2.8","aplus-core2-2.8-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-392","Security","2.5","aplus-core2-2.5-10","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-393","Security","2.1","aplus-core2-2.1-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-394","Security","2.2","aplus-core2-2.2-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-395","Security","2.3","aplus-core2-2.3-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-396","Security","2.3","aplus-core2-2.3-14","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-397","Security","2.4","aplus-core2-2.4-15","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-398","Security","2.5","aplus-core2-2.5-16","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-399","Security","2.6","aplus-core2-2.6-17","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-400","Security","2.6","aplus-core2-2.6-18","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-401","Security","2.7","aplus-core2-2.7-19","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-402","Security","2.8","aplus-core2-2.8-20","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-403","Security","2.9","aplus-core2-2.9-21","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-404","Security","2.9","aplus-core2-2.9-22","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-405","Security","2.10","aplus-core2-2.10-23","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-406","Security","2.11","aplus-core2-2.11-24","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-407","Security","2.11","aplus-core2-2.11-25","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-408","Security","2.2","aplus-core2-2.2-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-409","Security","2.5","aplus-core2-2.5-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-410","Security","2.1","aplus-core2-2.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-411","Security","2.10","aplus-core2-2.10-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-412","Security","2.4","aplus-core2-2.4-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-413","Security","2.1","aplus-core2-2.1-06","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-414","Security","2.5","aplus-core2-2.5-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-415","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-416","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-417","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-418","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-419","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-420","Software Troubleshooting","3.1","aplus-core2-3.1-06","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-421","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-422","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-423","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-424","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-425","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-426","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-427","Software Troubleshooting","3.4","aplus-core2-3.4-13","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-428","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-429","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-430","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-431","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-432","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-433","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-434","Software Troubleshooting","3.1","aplus-core2-3.1-07","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-435","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-436","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-437","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-438","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-439","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-440","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-441","Software Troubleshooting","3.1","aplus-core2-3.1-01","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-442","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-443","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-444","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-445","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-446","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-447","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-448","Software Troubleshooting","3.1","aplus-core2-3.1-08","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-449","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-450","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-451","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-452","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-453","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-454","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-455","Software Troubleshooting","3.4","aplus-core2-3.4-02","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-456","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-457","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-458","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-459","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-460","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-461","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-462","Software Troubleshooting","3.1","aplus-core2-3.1-09","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-463","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-464","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-465","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-466","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-467","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-468","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-469","Software Troubleshooting","3.1","aplus-core2-3.1-03","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-470","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-471","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-472","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-473","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-474","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-475","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-476","Software Troubleshooting","3.2","aplus-core2-3.2-10","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-477","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-478","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-479","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-480","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-481","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-482","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-483","Software Troubleshooting","3.1","aplus-core2-3.1-04","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-484","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-485","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-486","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-487","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-488","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-489","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-490","Software Troubleshooting","3.3","aplus-core2-3.3-11","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-491","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-492","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-493","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-494","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-495","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-496","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-497","Software Troubleshooting","3.2","aplus-core2-3.2-05","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-498","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-499","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-500","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-501","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-502","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-503","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-504","Software Troubleshooting","3.3","aplus-core2-3.3-12","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-505","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-506","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-507","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-508","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-509","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-510","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-511","Software Troubleshooting","3.1","aplus-core2-3.1-06","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-512","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-513","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-514","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-515","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-516","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-517","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-518","Software Troubleshooting","3.4","aplus-core2-3.4-13","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-519","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-520","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-521","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-522","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-523","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-524","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-525","Software Troubleshooting","3.1","aplus-core2-3.1-07","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-526","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-527","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-528","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-529","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-530","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-531","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-532","Software Troubleshooting","3.1","aplus-core2-3.1-01","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-533","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-534","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-535","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-536","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-537","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-538","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-539","Software Troubleshooting","3.1","aplus-core2-3.1-08","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-540","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-541","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-542","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-543","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-544","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-545","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-546","Software Troubleshooting","3.4","aplus-core2-3.4-02","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-547","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-548","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-549","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-550","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-551","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-552","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-553","Software Troubleshooting","3.1","aplus-core2-3.1-09","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-554","Software Troubleshooting","3.2","aplus-core2-3.2-10","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-555","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-556","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-557","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-558","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-559","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-560","Software Troubleshooting","3.1","aplus-core2-3.1-03","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-561","Software Troubleshooting","3.1","aplus-core2-3.1-04","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-562","Software Troubleshooting","3.2","aplus-core2-3.2-05","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-563","Software Troubleshooting","3.1","aplus-core2-3.1-06","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-564","Software Troubleshooting","3.1","aplus-core2-3.1-07","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-565","Software Troubleshooting","3.1","aplus-core2-3.1-08","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-566","Software Troubleshooting","3.1","aplus-core2-3.1-09","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-567","Software Troubleshooting","3.2","aplus-core2-3.2-10","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-568","Software Troubleshooting","3.3","aplus-core2-3.3-11","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-569","Software Troubleshooting","3.3","aplus-core2-3.3-12","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-570","Software Troubleshooting","3.4","aplus-core2-3.4-13","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-571","Software Troubleshooting","3.1","aplus-core2-3.1-01","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-572","Software Troubleshooting","3.4","aplus-core2-3.4-02","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-573","Software Troubleshooting","3.1","aplus-core2-3.1-03","single-choice","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
"aplus-core2-574","Software Troubleshooting","3.1","aplus-core2-3.1-04","multiple-response","1","1","reviewed","Unique answer interaction; objective and domain metadata pass structural checks."
